80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	10400
80	200
80	100
80	100
80	200
80	200
80	300
80	300
80	300
80	200
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	200
80	100
80	200
80	100
80	200
80	200
80	100
80	200
80	200
80	100
80	1800
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	200
80	200
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	300
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	100
8192	400
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	10400
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	400
80	100
80	100
80	100
80	200
80	200
80	200
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	700
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	300
80	200
80	100
80	200
80	100
80	100
80	200
80	300
80	200
80	200
80	200
80	100
80	100
80	200
80	200
80	200
80	200
80	100
80	100
80	300
80	100
80	200
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	2200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	200
80	200
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	300
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	12400
80	200
80	200
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	300
80	200
80	100
80	100
80	200
80	100
80	100
80	200
80	200
80	200
80	200
80	200
80	600
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	300
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	300
80	200
80	200
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	200
80	100
80	200
80	200
80	100
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	200
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	200
80	200
80	100
80	10400
80	200
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	200
80	100
80	200
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	1600
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	200
80	100
80	100
80	100
80	100
80	100
80	200
80	100
256	900
16	200
288	500
576	1900
1152	1900
7984	3500
32	500
32	100
320	500
32	200
32	100
48	200
640	600
96	300
64	400
192	1000
1280	700
128	200
384	500
2560	500
256	300
768	500
5120	500
512	500
1536	300
10240	2200
1024	500
3072	300
20480	1800
2048	600
6144	300
40960	1500
4096	500
12288	400
81920	1800
8192	400
24576	300
163840	400
16384	400
49152	200
327680	14500
32768	1100
98304	700
655360	8300
65536	600
196608	400
32	900
32	200
55904	600
32	200
32	200
32	200
32	200
32	200
32	2200
64	600
7960	2100
7936	500
16	500
7920	1300
16	900
80	600
15840	1100
7928	200
80	800
15856	800
80	200
80	200
7952	500
16	300
80	300
15904	600
80	200
7968	400
16	200
80	300
15936	600
7976	200
16	200
16	2800
80	1200
15952	2200
80	300
80	200
8000	400
16	400
80	300
16000	1400
8008	400
111808	2800
80	800
16016	1500
8016	500
16	200
80	400
16032	500
80	200
80	200
8040	200
16	200
16	2700
8024	2600
16	600
80	1300
16048	1600
8032	300
16	300
16	2800
8016	3500
16	700
8000	900
7992	900
16	300
80	400
15984	600
80	200
8008	400
16	200
16	38700
8000	2900
16	500
7984	800
16	300
16	2800
7960	2900
16	500
7944	1400
7928	1100
16	300
80	400
15856	700
7936	400
16	200
16	4200
7920	4800
16	900
7896	1100
16	200
16	1900
7880	6000
16	1700
80	1700
15760	4100
80	900
7896	2500
80	1200
15792	1800
80	200
7912	500
16	200
80	400
15824	700
80	1100
80	300
7936	500
256	600
16	200
16	1400
16	400
7920	1500
16	300
16	2500
7896	2100
16	400
80	800
15792	700
80	300
7912	500
7904	1300
16	400
80	400
15808	700
80	200
7920	400
16	200
16	4200
7904	4400
16	1100
80	1300
15808	700
80	200
80	100
7928	600
16	700
16	2800
7912	2300
16	400
80	600
15824	600
80	100
7928	400
16	600
7904	900
16	300
16	4000
7880	2800
16	500
16	400
16	10800
7864	2700
16	600
80	700
15728	600
80	300
80	100
7888	500
80	800
15776	1000
7896	300
16	200
80	300
15792	600
80	100
80	100
7920	300
16	300
16	4500
80	2100
15840	1800
7928	500
16	400
7904	800
16	300
16	3700
80	1100
15808	2600
80	300
7920	800
16	400
80	400
15840	600
7928	300
7920	1900
16	400
7912	1000
16	200
16	7500
7904	2900
16	500
7888	1200
256	1100
16	400
16	2800
7872	1700
16	400
7856	800
80	1100
15712	1200
7864	400
16	200
80	400
15728	700
7872	300
16	300
16	1800
80	1100
15744	2400
7880	400
16	700
80	400
15760	500
80	200
7896	300
16	200
16	4200
7888	3500
16	1100
80	700
15776	1200
80	200
80	200
7912	500
7904	1800
16	400
80	400
15808	700
80	100
7920	300
16	200
16	3100
7904	2500
16	500
80	300
15808	800
80	100
7920	500
16	300
16	3200
80	1300
15840	3300
7928	400
16	400
7920	1100
16	900
7912	2100
16	300
16	3100
7896	3000
16	1000
80	900
15792	1200
80	100
7912	500
16	200
16	1900
16	700
80	700
15824	2900
80	200
7928	700
7912	1500
16	400
80	300
15824	700
80	200
7928	500
16	200
16	3100
7920	2900
16	600
7896	1900
16	700
16	2300
80	900
15792	1800
80	200
7912	500
16	300
80	300
15824	600
80	200
7928	300
7912	900
256	700
16	300
80	400
15824	600
80	200
80	100
7936	400
16	300
16	3700
7912	4400
16	700
7904	1000
16	200
16	3800
80	900
15808	2100
80	300
7920	500
16	300
80	800
15840	1400
7928	400
16	300
80	400
15856	500
7936	200
16	300
16	4100
80	1300
15872	3300
80	400
7952	500
16	300
80	300
15904	700
7960	200
16	200
16	23400
80	18700
15920	2100
80	200
7976	400
16	300
7960	600
7944	1100
16	400
16	300
16	3300
7928	3800
16	800
80	600
15856	1100
80	200
80	200
7952	400
16	300
16	4100
80	1200
15904	2900
7960	500
16	600
7952	700
16	700
80	500
15904	1100
7960	800
16	200
16	7100
80	1900
15920	5700
7968	800
16	1200
80	900
15936	1400
80	200
7984	1000
16	400
16	2900
80	1100
15968	3000
80	300
80	200
8008	400
16	400
7992	1100
16	1300
7968	1400
16	300
16	2800
7944	3300
256	1400
16	400
80	400
15888	900
80	200
7960	500
16	300
16	4900
80	1300
15920	3100
80	400
80	100
7984	500
16	300
7976	1000
7960	2000
16	300
7952	500
16	100
16	3600
16	900
80	1300
15904	4500
80	200
7968	900
16	2400
16	2600
80	800
15936	2300
7976	400
16	700
7960	1600
16	300
7936	800
16	200
16	5600
16	2300
7920	2600
16	300
16	6300
7904	2300
16	400
80	500
15808	700
80	100
7920	400
80	700
15840	1100
80	200
7936	400
16	300
80	200
15872	600
80	100
7952	300
16	200
16	17600
80	1000
15904	3000
7960	400
16	500
7936	1000
16	400
16	3100
16	600
80	500
15872	2400
7944	500
7920	1900
16	400
80	300
15840	600
80	200
7936	400
16	300
16	5200
7912	5300
16	800
80	600
15824	800
80	200
80	100
7936	500
16	300
16	3200
80	1000
15872	2400
80	200
80	200
7960	800
256	1100
16	300
7952	1500
7928	1000
16	400
7920	600
16	200
16	3800
80	1100
15840	2900
80	300
7936	600
16	500
7912	1100
16	300
16	3000
7904	2600
16	300
7880	700
7864	1100
16	400
80	500
15728	600
80	200
80	100
7888	700
16	200
16	4500
16	1800
80	1000
15776	2500
80	300
80	100
7912	400
16	300
16	3400
80	1200
15824	3200
7920	400
16	200
80	500
15840	500
80	900
80	200
7944	300
7928	1500
16	300
7912	900
16	300
16	4500
80	2600
15824	4100
80	300
7928	600
16	1200
7904	1300
16	300
16	3400
7896	2800
16	600
7880	1100
80	1000
15760	1300
80	200
7896	400
16	300
7888	800
16	300
16	4700
7872	4400
16	1000
80	1100
15744	2100
80	200
7888	500
16	400
16	4700
80	1200
15776	2800
80	500
80	300
7912	500
16	600
7904	2200
7880	2300
16	800
7864	700
16	300
256	2900
16	600
7848	2700
16	500
7840	600
16	300
16	3100
16	1100
7824	2000
16	400
16	500
16	4000
16	1700
7800	3800
16	700
16	4700
80	4800
15600	7600
7808	1600
16	1800
80	3300
15616	5300
80	1000
7824	1200
7800	1800
16	400
7784	800
16	400
16	4900
7776	21200
16	1000
80	600
15552	1100
7784	400
16	200
16	4000
80	1500
15568	2700
80	500
80	300
7808	600
16	400
80	500
15616	900
80	200
80	200
7832	400
80	800
15664	1100
7840	400
16	400
80	400
15680	600
80	100
7856	400
16	100
16	5400
80	1800
15712	3500
7864	600
16	500
16	400
16	2600
7856	9600
16	400
80	300
15712	13700
80	200
80	100
7880	500
7864	2200
16	400
80	700
15728	700
80	200
80	200
7888	400
16	200
16	5800
80	1200
15776	3700
80	200
7904	500
16	300
80	700
15808	700
7912	400
16	200
256	2700
16	800
7888	2200
16	300
7872	700
7864	1300
16	400
7848	800
16	300
16	5000
7832	3600
16	900
